Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
1223,200,525319312,1071,466,0
1222,200,525319312,1113,434,0
1224,200,525319328,1029,503,0
1226,200,525319343,961,581,0
1225,200,525319343,992,542,0
1227,200,525319359,941,608,0
1228,200,525319375,931,621,0
1229,200,525319375,926,631,0
1230,200,525319390,921,638,0
1231,200,525319406,919,643,0
1232,200,525319406,918,645,0
1233,200,525319421,917,647,0
1234,200,525319437,917,648,0
1235,200,525319656,885,668,0
1237,200,525319671,791,730,0
1236,200,525319671,838,696,0
1238,200,525319687,747,760,0
1239,200,525319703,705,792,0
1240,200,525319703,667,824,0
1241,200,525319718,635,851,0
1243,200,525319734,611,872,0
1242,200,525319734,622,863,0
1244,200,525319750,604,880,0
1245,200,525319765,597,886,0
1246,200,525319765,594,890,0
1248,200,525319781,589,896,0
1247,200,525319781,591,893,0
1249,200,525319796,589,898,0
1251,200,525319812,587,901,0
1250,200,525319812,588,900,0
1252,200,525319828,587,903,0
1253,200,525319843,586,906,0
1254,200,525319843,586,908,0
1255,200,525319859,586,915,0
1257,200,525319875,589,935,0
1256,200,525319875,586,925,0
1258,200,525319890,591,946,0
1259,200,525319906,595,956,0
1260,200,525319906,599,967,0
1261,200,525319921,603,974,0
1263,200,525319937,610,986,0
1262,200,525319937,606,980,0
1264,200,525319953,614,989,0
1265,200,525319968,619,992,0
1266,200,525319968,621,994,0
1267,200,525319984,625,995,0
1268,200,525320000,628,996,0
1269,200,525320000,632,997,0
1270,200,525320281,627,1003,0
1271,200,525320296,619,1009,0
1273,200,525320312,607,1026,0
1272,200,525320312,612,1019,0
1274,200,525320328,602,1035,0
1276,200,525320343,596,1048,0
1275,200,525320343,599,1043,0
1277,200,525320359,594,1054,0
1279,200,525320375,592,1060,0
1278,200,525320375,593,1058,0
1280,200,525320390,591,1062,0
1281,200,525320406,591,1064,0
1282,200,525320406,591,1064,0
1283,200,525320421,591,1066,0
1284,200,525320437,592,1068,0
1285,200,525320437,596,1071,0
1286,200,525320453,603,1073,0
1287,200,525320453,611,1076,0
1288,200,525320468,619,1078,0
1290,200,525320484,635,1080,0
1289,200,525320484,628,1081,0
1291,200,525320500,644,1079,0
1292,200,525320515,652,1080,0
1293,200,525320515,659,1079,0
1294,200,525320531,666,1079,0
1296,200,525320546,678,1079,0
1295,200,525320546,673,1079,0
1297,200,525320562,681,1079,0
1298,200,525320578,685,1079,0
1299,200,525320578,689,1079,0
1300,200,525320593,692,1078,0
1302,200,525320609,695,1077,0
1301,200,525320609,693,1078,0
1303,200,525320625,697,1076,0
1305,200,525320640,699,1075,0
1304,200,525320640,699,1076,0
1306,200,525320656,701,1074,0
1307,200,525320656,702,1073,0
1308,200,525320671,704,1071,0
1310,200,525320687,707,1069,0
1309,200,525320687,705,1071,0
1311,200,525320703,708,1068,0
1312,200,525320718,709,1067,0
1313,200,525320718,710,1066,0
1314,200,525320734,711,1065,0
1316,200,525320750,713,1064,0
1315,200,525320750,712,1064,0
1317,200,525320781,714,1063,0
1318,200,525320796,714,1062,0
1319,200,525320843,714,1062,0
