Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
3267,200,13046906,970,870,0
3268,200,13046906,970,871,0
3270,200,13046921,970,872,0
3269,200,13046921,970,872,0
3271,200,13046953,969,873,0
3272,200,13046968,969,873,0
3273,200,13047296,968,873,0
3274,200,13047328,968,873,0
3275,200,13047343,967,873,0
3276,200,13047359,967,874,0
3277,200,13047546,967,874,0
3279,200,13047578,966,874,0
3278,200,13047578,966,874,0
3280,200,13047593,966,874,0
3282,200,13047625,964,874,0
3281,200,13047625,965,874,0
3283,200,13047640,964,874,0
3285,200,13047656,963,875,0
3284,200,13047656,964,875,0
3287,200,13047671,962,875,0
3286,200,13047671,963,875,0
3289,200,13047687,961,875,0
3288,200,13047687,962,875,0
3291,200,13047703,960,875,0
3290,200,13047703,960,875,0
3292,200,13047718,959,875,0
3293,200,13047718,959,876,0
3295,200,13047734,957,876,0
3294,200,13047734,958,876,0
3297,200,13047750,956,876,0
3296,200,13047750,956,876,0
3298,200,13047843,955,876,0
3299,200,13047875,955,876,0
3300,200,13047890,954,876,0
3301,200,13048078,954,876,0
3302,200,13048093,953,876,0
3303,200,13048328,952,876,0
3304,200,13048343,952,876,0
3306,200,13048359,951,876,0
3305,200,13048359,951,876,0
3307,200,13048375,950,877,0
3308,200,13048375,950,877,0
3309,200,13048390,949,877,0
3310,200,13048406,948,877,0
3311,200,13048421,947,877,0
3313,200,13048437,945,877,0
3312,200,13048437,947,877,0
3315,200,13048453,941,877,0
3314,200,13048453,943,877,0
3316,200,13048468,940,877,0
3317,200,13048468,939,877,0
3319,200,13048484,937,877,0
3318,200,13048484,937,877,0
3320,200,13048500,936,877,0
3322,200,13048515,935,877,0
3321,200,13048515,936,877,0
3324,200,13048531,934,877,0
3323,200,13048531,935,877,0
3325,200,13048546,933,877,0
3326,200,13048546,932,877,0
3328,200,13048562,930,877,0
3327,200,13048562,931,877,0
3330,200,13048578,924,877,0
3329,200,13048578,927,877,0
3332,200,13048593,918,877,0
3331,200,13048593,921,877,0
3333,200,13048609,916,877,0
3334,200,13048609,913,878,0
3336,200,13048625,909,878,0
3335,200,13048625,911,878,0
3338,200,13048640,906,878,0
3337,200,13048640,907,878,0
3340,200,13048656,904,878,0
3339,200,13048656,904,878,0
3341,200,13048671,903,878,0
3342,200,13048671,903,878,0
3344,200,13048687,901,878,0
3343,200,13048687,902,878,0
3346,200,13048703,900,878,0
3345,200,13048703,900,878,0
3348,200,13048718,896,878,0
3347,200,13048718,899,878,0
3349,200,13048734,894,878,0
3350,200,13048734,892,878,0
3352,200,13048750,887,878,0
3351,200,13048750,890,878,0
3354,200,13048765,882,878,0
3353,200,13048765,885,878,0
3356,200,13048781,879,878,0
3355,200,13048781,881,878,0
3357,200,13048796,878,878,0
3358,200,13048812,877,878,0
3359,200,13048828,877,878,0
3360,200,13048843,876,878,0
3362,200,13048859,875,878,0
3361,200,13048859,876,878,0
3364,200,13048875,873,878,0
3363,200,13048875,874,878,0
3366,200,13048890,871,878,0
3365,200,13048890,872,878,0
3367,200,13048906,870,878,0
3368,200,13048906,868,878,0
3370,200,13048921,866,878,0
3369,200,13048921,867,878,0
3372,200,13048937,864,878,0
3371,200,13048937,865,878,0
3374,200,13048953,861,878,0
3373,200,13048953,863,878,0
3375,200,13048968,860,878,0
3376,200,13048968,859,878,0
3378,200,13048984,855,878,0
3377,200,13048984,858,878,0
3380,200,13049000,853,878,0
3379,200,13049000,854,878,0
3382,200,13049015,849,878,0
3381,200,13049015,851,878,0
3383,200,13049031,848,878,0
3384,200,13049031,846,878,0
3386,200,13049046,843,878,0
3385,200,13049046,845,878,0
3388,200,13049062,837,878,0
3387,200,13049062,840,878,0
3390,200,13049078,828,879,0
3389,200,13049078,833,878,0
3391,200,13049093,823,879,0
3392,200,13049093,819,879,0
3394,200,13049109,808,880,0
3393,200,13049109,813,880,0
3396,200,13049125,797,880,0
3395,200,13049125,802,880,0
3398,200,13049140,786,880,0
3397,200,13049140,791,880,0
3399,200,13049156,782,880,0
3400,200,13049156,776,880,0
3401,200,13049171,771,880,0
3403,200,13049187,764,881,0
3402,200,13049187,767,881,0
3405,200,13049203,756,883,0
3404,200,13049203,759,882,0
3407,200,13049218,749,884,0
3406,200,13049218,753,883,0
3408,200,13049234,745,885,0
3409,200,13049234,740,887,0
3411,200,13049250,731,889,0
3410,200,13049250,736,888,0
3413,200,13049265,720,891,0
3412,200,13049265,726,890,0
3415,200,13049281,703,892,0
3414,200,13049281,712,891,0
3416,200,13049296,693,892,0
3417,200,13049296,683,892,0
3419,200,13049312,660,893,0
3418,200,13049312,671,893,0
3421,200,13049328,635,893,0
3420,200,13049328,647,893,0
3423,200,13049343,612,893,0
3422,200,13049343,624,893,0
3425,200,13049359,591,893,0
3424,200,13049359,602,893,0
3426,200,13049375,582,893,0
3427,200,13049375,573,893,0
3429,200,13049390,561,894,0
3428,200,13049390,566,893,0
3431,200,13049406,553,895,0
3430,200,13049406,557,894,0
3433,200,13049421,543,897,0
3432,200,13049421,547,896,0
3434,200,13049437,537,899,0
3435,200,13049437,531,900,0
3437,200,13049453,519,902,0
3436,200,13049453,525,901,0
3439,200,13049468,505,904,0
3438,200,13049468,512,903,0
3441,200,13049484,494,905,0
3440,200,13049484,500,905,0
3442,200,13049500,489,906,0
3443,200,13049500,486,906,0
3445,200,13049515,480,906,0
3444,200,13049515,483,906,0
3447,200,13049531,479,906,0
3446,200,13049531,479,906,0
3449,200,13049546,477,907,0
3448,200,13049546,478,906,0
3450,200,13049562,477,907,0
3451,200,13049562,477,908,0
3453,200,13049578,476,908,0
3452,200,13049578,476,908,0
3454,200,13049593,476,908,0
3456,200,13049609,475,909,0
3455,200,13049609,475,909,0
3457,200,13049625,474,909,0
3458,200,13049640,473,909,0
3459,200,13049640,472,909,0
3460,200,13049656,472,910,0
3461,200,13049671,471,910,0
3462,200,13049765,471,910,0
3464,200,13049781,470,911,0
3463,200,13049781,471,910,0
3466,200,13049796,468,914,0
3465,200,13049796,469,912,0
3467,200,13049812,467,914,0
3468,200,13049812,465,916,0
3470,200,13049828,465,916,0
3469,200,13049828,465,916,0
3472,200,13050437,465,916,0
3471,200,13050437,465,916,0
3473,200,13050453,465,916,0
3474,200,13050484,465,916,0
3475,200,13050500,466,916,0
3476,200,13050515,466,916,0
3477,200,13050531,467,916,0
3478,200,13050640,468,916,0
3479,200,13050656,468,916,0
3480,200,13050671,469,916,0
3481,200,13050687,469,916,0
3482,200,13050875,470,916,0
3483,200,13050906,470,916,0
3484,200,13050937,471,916,0
3485,200,13051015,472,916,0
3486,200,13051031,472,916,0
3487,200,13051046,473,916,0
3489,200,13051062,474,916,0
3488,200,13051062,473,916,0
3490,200,13051078,474,916,0
3491,200,13051187,475,916,0
3492,200,13051203,476,916,0
3494,200,13051218,477,916,0
3493,200,13051218,476,916,0
3495,200,13051234,477,916,0
3496,200,13051359,478,916,0
3497,200,13055968,479,916,0
3499,200,13055984,484,916,0
3498,200,13055984,481,916,0
3500,200,13056000,487,916,0
3502,200,13056015,497,916,0
3501,200,13056015,491,916,0
3503,200,13056031,502,916,0
3504,200,13056031,509,916,0
3505,200,13056031,516,916,0
3506,200,13056046,524,915,0
3508,200,13056062,540,914,0
3507,200,13056062,532,915,0
3510,200,13056078,552,914,0
3509,200,13056078,547,914,0
3511,200,13056093,556,914,0
3512,200,13056093,558,914,0
3513,200,13056109,559,914,0
3514,200,13056125,559,914,0
