version,1,startTime,2026-01-06 02:23:28.944,screenWidth,1920,screenHeight,1080
Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
898,200,13005390,650,357,0
899,200,13005406,657,359,0
900,200,13005406,664,361,0
901,200,13005421,671,362,0
902,200,13005437,678,363,0
903,200,13005437,684,365,0
904,200,13005437,690,366,0
905,200,13005453,694,367,0
906,200,13005468,698,367,0
907,200,13005468,701,367,0
908,200,13005484,703,367,0
909,200,13005484,705,367,0
910,200,13005484,707,367,0
911,200,13005500,707,367,0
912,200,13005515,708,367,0
913,20a,13005640,708,367,780000
914,20a,13005656,708,367,780000
915,20a,13005671,708,367,780000
916,20a,13005703,708,367,780000
917,20a,13006734,708,367,fffc0000
918,20a,13006750,708,367,fff80000
919,20a,13006750,708,367,fff80000
920,20a,13006765,708,367,fff80000
921,20a,13006765,708,367,fff80000
922,20a,13006781,708,367,fffc0000
923,20a,13006796,708,367,fff80000
924,20a,13006796,708,367,fffc0000
925,20a,13006812,708,367,fffc0000
926,20a,13006828,708,367,fff80000
927,20a,13006828,708,367,fffc0000
928,20a,13006843,708,367,fff80000
929,20a,13006859,708,367,fffc0000
930,20a,13006859,708,367,fffc0000
931,20a,13006875,708,367,fffc0000
932,20a,13006890,708,367,fffc0000
933,20a,13006890,708,367,fffc0000
934,20a,13006906,708,367,fffc0000
935,20a,13006921,708,367,fffc0000
936,20a,13006921,708,367,fffc0000
937,20a,13006937,708,367,fffc0000
938,20a,13006953,708,367,fffc0000
939,20a,13006953,708,367,fffc0000
940,20a,13006968,708,367,fffc0000
941,20a,13006968,708,367,fffc0000
942,20a,13006984,708,367,fffc0000
943,20a,13007000,708,367,fffc0000
944,20a,13007031,708,367,fffc0000
945,20a,13007046,708,367,fffc0000
946,20a,13007062,708,367,fffc0000
947,20a,13007093,708,367,fffc0000
948,20a,13007125,708,367,fffc0000
949,20a,13007171,708,367,fffc0000
950,20a,13007203,708,367,fffc0000
951,20a,13007234,708,367,fffc0000
952,20a,13007250,708,367,fffc0000
953,20a,13007531,708,367,fffc0000
954,20a,13007531,708,367,ffd00000
955,20a,13007546,708,367,ffe00000
956,20a,13007562,708,367,ffe00000
957,20a,13007562,708,367,ffe00000
958,20a,13007578,708,367,fff00000
959,20a,13007593,708,367,fff00000
960,20a,13007593,708,367,fff80000
961,20a,13007609,708,367,fff80000
962,20a,13007609,708,367,fff80000
963,20a,13007625,708,367,fff80000
964,20a,13007640,708,367,fff80000
965,20a,13007640,708,367,fff80000
966,20a,13007656,708,367,fffc0000
967,20a,13007671,708,367,fff80000
968,20a,13007671,708,367,fffc0000
969,20a,13007687,708,367,fffc0000
970,20a,13007687,708,367,fffc0000
971,20a,13007703,708,367,fffc0000
972,20a,13007734,708,367,fffc0000
973,20a,13007750,708,367,fffc0000
974,20a,13008171,708,367,40000
975,20a,13008187,708,367,40000
976,20a,13008203,708,367,40000
977,20a,13008203,708,367,80000
978,20a,13008218,708,367,100000
979,20a,13008234,708,367,200000
980,20a,13008234,708,367,300000
981,20a,13008250,708,367,200000
982,20a,13008265,708,367,300000
983,20a,13008265,708,367,200000
984,20a,13008281,708,367,200000
985,20a,13008296,708,367,200000
986,20a,13008296,708,367,200000
987,20a,13008312,708,367,100000
988,20a,13008328,708,367,100000
989,20a,13008328,708,367,80000
990,20a,13008343,708,367,100000
991,20a,13008343,708,367,40000
992,20a,13008359,708,367,80000
993,20a,13008375,708,367,40000
994,20a,13008375,708,367,80000
995,20a,13008390,708,367,40000
996,20a,13008406,708,367,40000
997,20a,13008437,708,367,40000
998,20a,13008500,708,367,fffc0000
999,20a,13008500,708,367,ffe00000
1000,20a,13008515,708,367,ffb80000
1001,20a,13008531,708,367,ff800000
1002,20a,13008531,708,367,ff800000
1003,20a,13008546,708,367,ffa00000
1004,20a,13008546,708,367,ffb80000
1005,20a,13008562,708,367,ffd00000
1006,20a,13008578,708,367,ffe00000
1007,20a,13008578,708,367,ffe00000
1008,20a,13008593,708,367,fff80000
1009,20a,13008609,708,367,fff80000
1010,20a,13008609,708,367,fff80000
1011,20a,13008625,708,367,fffc0000
1012,20a,13008640,708,367,fffc0000
1013,20a,13008640,708,367,fffc0000
1014,20a,13008671,708,367,fffc0000
1015,20a,13009093,708,367,40000
1016,20a,13009171,708,367,40000
1017,20a,13009171,708,367,40000
1018,20a,13009187,708,367,80000
1019,20a,13009187,708,367,480000
1020,20a,13009203,708,367,480000
1021,20a,13009218,708,367,300000
1022,20a,13009218,708,367,300000
1023,20a,13009234,708,367,200000
1024,20a,13009250,708,367,200000
1025,20a,13009250,708,367,100000
1026,20a,13009265,708,367,100000
1027,20a,13009281,708,367,100000
1028,20a,13009281,708,367,80000
1029,20a,13009296,708,367,80000
1030,20a,13009312,708,367,40000
1031,20a,13009312,708,367,80000
1032,20a,13009328,708,367,40000
1033,20a,13009343,708,367,40000
1034,20a,13009359,708,367,40000
1035,20a,13009421,708,367,ffd00000
1036,20a,13009437,708,367,ffa00000
1037,20a,13009437,708,367,ffa00000
1038,20a,13009453,708,367,ffa00000
1039,20a,13009453,708,367,ffd00000
1040,20a,13009468,708,367,ffd00000
1041,20a,13009484,708,367,fff00000
1042,20a,13009484,708,367,fff80000
1043,20a,13009500,708,367,fff80000
1044,20a,13009515,708,367,fffc0000
1045,20a,13009546,708,367,200000
1046,20a,13009562,708,367,600000
1047,20a,13009578,708,367,480000
1048,20a,13009578,708,367,600000
1049,20a,13009593,708,367,600000
1050,20a,13009609,708,367,300000
1051,20a,13009609,708,367,200000
1052,20a,13009625,708,367,200000
1053,20a,13009640,708,367,80000
1054,20a,13009640,708,367,80000
1055,20a,13009656,708,367,40000
1056,20a,13009671,708,367,40000
1057,20a,13009687,708,367,40000
1058,20a,13009703,708,367,fffc0000
1059,20a,13009718,708,367,ffd00000
1060,20a,13009718,708,367,ffb80000
1061,20a,13009734,708,367,ffd00000
1062,20a,13009750,708,367,ffe00000
1063,20a,13009750,708,367,fff00000
1064,20a,13009765,708,367,fff80000
1065,20a,13009781,708,367,fff80000
1066,20a,13009781,708,367,fffc0000
1067,20a,13009796,708,367,fffc0000
1068,20a,13009812,708,367,fffc0000
1069,20a,13009890,708,367,fffc0000
1070,20a,13010015,708,367,200000
1071,20a,13010015,708,367,480000
1072,20a,13010031,708,367,300000
1073,20a,13010046,708,367,480000
1074,20a,13010046,708,367,300000
1075,20a,13010062,708,367,200000
1076,20a,13010078,708,367,200000
1077,20a,13010078,708,367,100000
1078,20a,13010093,708,367,100000
1079,20a,13010109,708,367,40000
1080,20a,13010109,708,367,80000
1081,20a,13010125,708,367,40000
1082,20a,13010140,708,367,40000
1083,20a,13010171,708,367,fff80000
1084,20a,13010187,708,367,ffb80000
1085,20a,13010187,708,367,ff800000
1086,20a,13010203,708,367,ff600000
1087,20a,13010218,708,367,ff380000
1088,20a,13010218,708,367,ff800000
1089,20a,13010234,708,367,ffb80000
1090,20a,13010250,708,367,ffd00000
1091,20a,13010281,708,367,fff00000
1092,20a,13010281,708,367,fff00000
1093,20a,13010281,708,367,fffc0000
1094,20a,13010281,708,367,fffc0000
1095,20a,13010296,708,367,fffc0000
1096,20a,13010312,708,367,80000
1097,20a,13010328,708,367,200000
1098,20a,13010343,708,367,480000
1099,20a,13010343,708,367,300000
1100,20a,13010359,708,367,300000
1101,20a,13010375,708,367,200000
1102,20a,13010375,708,367,100000
1103,20a,13010390,708,367,100000
1104,20a,13010390,708,367,80000
1105,20a,13010406,708,367,40000
1106,20a,13010421,708,367,40000
1107,20a,13010421,708,367,40000
1108,20a,13010453,708,367,fffc0000
1109,20a,13010468,708,367,ffe00000
1110,20a,13010484,708,367,ffb80000
1111,20a,13010484,708,367,ffe00000
1112,20a,13010500,708,367,fff80000
1113,20a,13010515,708,367,fff80000
1114,20a,13010531,708,367,fffc0000
1115,20a,13010546,708,367,80000
1116,20a,13010562,708,367,300000
1117,20a,13010578,708,367,300000
1118,20a,13010578,708,367,480000
1119,20a,13010593,708,367,200000
1120,20a,13010593,708,367,200000
1121,20a,13010609,708,367,100000
1122,20a,13010625,708,367,80000
1123,20a,13010625,708,367,40000
1124,20a,13010640,708,367,40000
1125,20a,13010656,708,367,40000
1126,20a,13010687,708,367,fff00000
1127,20a,13010687,708,367,ffd00000
1128,20a,13010703,708,367,ff800000
1129,20a,13010718,708,367,ffd00000
1130,20a,13010718,708,367,ffd00000
1131,20a,13010734,708,367,fff00000
1132,20a,13010750,708,367,fff00000
1133,20a,13010750,708,367,fffc0000
1134,20a,13010765,708,367,fffc0000
1135,20a,13010781,708,367,fffc0000
1136,20a,13010812,708,367,80000
1137,20a,13010812,708,367,300000
1138,20a,13010828,708,367,480000
1139,20a,13010828,708,367,300000
1140,20a,13010843,708,367,300000
1141,20a,13010859,708,367,200000
1142,20a,13010859,708,367,200000
1143,20a,13010875,708,367,100000
1144,20a,13010890,708,367,100000
1145,20a,13010890,708,367,80000
1146,20a,13010906,708,367,40000
1147,20a,13010921,708,367,80000
1148,20a,13010921,708,367,40000
1149,20a,13010953,708,367,40000
1150,20a,13010984,708,367,40000
1151,20a,13011015,708,367,40000
1152,20a,13011046,708,367,40000
1153,200,13011062,708,369,0
1154,200,13011078,708,370,0
1155,200,13011093,708,372,0
1156,200,13011093,708,373,0
1157,200,13011109,708,374,0
1158,200,13011125,708,374,0
1159,20a,13011578,708,374,40000
1160,20a,13011578,708,374,200000
1161,20a,13011593,708,374,300000
1162,20a,13011593,708,374,200000
1163,20a,13011609,708,374,100000
1164,20a,13011625,708,374,200000
1165,20a,13011625,708,374,100000
1166,20a,13011640,708,374,100000
1167,20a,13011656,708,374,100000
1168,20a,13011656,708,374,100000
1169,20a,13011671,708,374,100000
1170,20a,13011687,708,374,80000
1171,20a,13011687,708,374,100000
1172,20a,13011703,708,374,80000
1173,20a,13011718,708,374,80000
1174,20a,13011718,708,374,40000
1175,20a,13011734,708,374,80000
1176,20a,13011750,708,374,40000
1177,20a,13011750,708,374,40000
1178,200,13011765,708,374,0
1179,20a,13011765,708,374,40000
1180,200,13011781,708,373,0
1181,200,13011781,707,373,0
1182,200,13011796,706,371,0
1183,200,13011796,703,370,0
1184,200,13011812,701,369,0
1185,200,13011812,700,368,0
1186,200,13011828,697,367,0
1187,20a,13011828,697,367,40000
1188,200,13011828,695,366,0
1189,200,13011843,694,366,0
1190,200,13011843,693,366,0
1191,200,13011859,693,366,0
1192,200,13011875,692,366,0
1193,200,13011875,692,365,0
1194,200,13011890,691,365,0
1195,200,13011890,690,365,0
1196,200,13011906,689,365,0
1197,200,13011906,688,365,0
1198,200,13011921,687,364,0
1199,200,13011921,685,364,0
1200,200,13011937,683,363,0
1201,200,13011937,681,362,0
1202,200,13011953,679,362,0
1203,200,13011953,676,362,0
1204,200,13011968,674,362,0
1205,200,13011968,672,362,0
1206,200,13011984,671,362,0
1207,200,13011984,670,361,0
1208,200,13012000,669,361,0
1209,200,13012000,668,361,0
1210,200,13012015,667,361,0
1211,200,13012015,667,361,0
1212,200,13012156,666,361,0
1213,200,13012171,666,361,0
1214,200,13012187,666,362,0
1215,200,13012187,665,363,0
1216,200,13012187,664,366,0
1217,200,13012203,664,368,0
1218,200,13012218,663,371,0
1219,200,13012218,661,376,0
1220,200,13012234,659,382,0
1221,200,13012234,658,387,0
1222,200,13012250,656,393,0
1223,200,13012250,655,397,0
1224,200,13012265,655,402,0
1225,200,13012265,655,405,0
1226,200,13012281,655,406,0
1227,200,13012281,655,407,0
1228,200,13012296,655,408,0
1229,200,13012296,655,408,0
1230,200,13012312,655,409,0
1231,200,13012312,655,410,0
1232,200,13012328,655,410,0
1233,200,13012343,655,411,0
1234,200,13012359,655,411,0
1235,200,13012375,655,412,0
1236,201,13012375,655,412,0
1237,200,13012375,655,412,0
1238,200,13012390,655,413,0
1239,200,13012406,655,414,0
1240,200,13012406,655,415,0
1241,200,13012421,655,415,0
1242,200,13012421,655,416,0
1243,200,13012437,655,416,0
1244,200,13012437,655,417,0
1245,200,13012453,655,418,0
1246,202,13012484,655,418,0
1247,200,13012781,654,418,0
1248,200,13012796,654,418,0
1249,200,13012796,654,419,0
1250,200,13012812,653,419,0
1251,200,13012812,653,420,0
1252,200,13012828,653,420,0
1253,200,13012843,653,421,0
1254,200,13012843,653,422,0
1255,200,13012859,652,423,0
1256,200,13012859,652,423,0
1257,200,13012875,652,425,0
1258,200,13012875,651,425,0
1259,200,13012890,651,426,0
1260,200,13012890,650,426,0
1261,200,13012906,650,427,0
1262,200,13012906,650,427,0
1263,200,13012921,649,428,0
1264,200,13012937,649,429,0
1265,200,13012937,647,430,0
1266,200,13012953,647,431,0
1267,200,13012953,646,431,0
1268,200,13012968,646,432,0
1269,200,13012968,646,432,0
1270,200,13012984,645,433,0
1271,200,13013000,645,433,0
1272,200,13013000,644,433,0
1273,200,13013015,644,434,0
1274,201,13013062,644,434,0
1275,200,13013078,644,434,0
1276,200,13013093,644,435,0
1277,200,13013109,644,435,0
1278,200,13013109,644,436,0
1279,200,13013125,643,436,0
1280,200,13013140,643,436,0
1281,200,13013156,643,437,0
1282,202,13013171,643,437,0
1283,200,13013296,643,437,0
1284,200,13013312,643,437,0
1285,200,13013328,643,436,0
1286,200,13013343,643,436,0
1287,200,13013359,643,435,0
1288,200,13013359,643,434,0
1289,200,13013375,644,433,0
1290,200,13013375,644,433,0
1291,200,13013390,645,431,0
1292,200,13013390,647,429,0
1293,200,13013406,649,427,0
1294,200,13013406,652,423,0
1295,200,13013421,655,420,0
1296,200,13013421,660,415,0
1297,200,13013437,666,410,0
1298,200,13013437,674,405,0
1299,200,13013453,681,398,0
1300,200,13013453,690,392,0
1301,200,13013468,700,385,0
1302,200,13013468,711,376,0
1303,200,13013484,725,367,0
1304,200,13013484,741,356,0
1305,200,13013500,760,345,0
1306,200,13013500,781,333,0
1307,200,13013515,802,320,0
1308,200,13013515,824,308,0
1309,200,13013531,845,296,0
1310,200,13013531,866,284,0
1311,200,13013546,890,272,0
1312,200,13013546,908,260,0
1313,200,13013562,930,246,0
1314,200,13013562,949,234,0
1315,200,13013578,967,225,0
1316,200,13013578,983,215,0
1317,200,13013593,997,207,0
1318,200,13013609,1008,199,0
1319,200,13013609,1017,192,0
1320,200,13013625,1025,186,0
1321,200,13013625,1030,182,0
1322,200,13013640,1035,178,0
1323,200,13013640,1037,175,0
1324,200,13013656,1039,173,0
1325,200,13013656,1040,172,0
1326,200,13013671,1040,171,0
1327,200,13013671,1040,171,0
1328,200,13013687,1040,170,0
1329,200,13013687,1040,169,0
1330,200,13013703,1040,169,0
1331,200,13013703,1040,168,0
1332,200,13013718,1040,168,0
1333,200,13013718,1040,167,0
1334,200,13013734,1040,165,0
1335,200,13013734,1040,164,0
1336,200,13013750,1040,163,0
1337,200,13013750,1040,160,0
1338,200,13013765,1039,157,0
1339,200,13013765,1037,151,0
1340,200,13013781,1036,146,0
1341,200,13013781,1034,141,0
1342,200,13013796,1032,136,0
1343,200,13013796,1031,132,0
1344,200,13013812,1028,127,0
1345,200,13013812,1026,121,0
1346,200,13013828,1023,116,0
1347,200,13013828,1021,112,0
1348,200,13013843,1018,107,0
1349,200,13013843,1015,102,0
1350,200,13013859,1012,99,0
1351,200,13013875,1008,95,0
1352,200,13013875,1006,92,0
1353,200,13013875,1002,89,0
1354,200,13013890,1000,88,0
1355,200,13013890,997,85,0
1356,200,13013906,994,84,0
1357,200,13013906,991,82,0
1358,200,13013921,989,81,0
1359,200,13013937,987,79,0
1360,200,13013937,985,78,0
1361,200,13013953,983,76,0
1362,200,13013953,982,75,0
1363,200,13013968,979,74,0
1364,200,13013968,978,73,0
1365,200,13013984,977,71,0
1366,200,13013984,975,70,0
1367,200,13014000,974,69,0
1368,200,13014000,972,67,0
1369,200,13014015,969,66,0
1370,200,13014015,967,63,0
1371,200,13014031,964,62,0
1372,200,13014031,961,60,0
1373,200,13014046,958,58,0
1374,200,13014046,956,58,0
1375,200,13014062,953,56,0
1376,200,13014062,950,55,0
1377,200,13014078,948,55,0
1378,200,13014078,945,55,0
1379,200,13014093,943,55,0
1380,200,13014093,943,54,0
1381,200,13014109,942,54,0
1382,200,13014109,942,54,0
1383,200,13014125,941,54,0
1384,200,13014140,940,54,0
1385,200,13014140,940,53,0
1386,200,13014156,939,53,0
1387,200,13014171,939,53,0
1388,200,13014187,938,53,0
1389,200,13014296,938,53,0
1390,200,13014328,937,53,0
1391,200,13014343,937,53,0
1392,200,13014359,936,52,0
1393,201,13014421,936,52,0
1394,202,13014515,936,52,0
1395,200,13014687,936,52,0
1396,200,13014687,936,52,0
1397,200,13014703,936,52,0
1398,200,13014796,936,53,0
1399,200,13014812,936,54,0
1400,200,13014812,936,54,0
1401,200,13014828,935,55,0
1402,200,13014828,932,57,0
1403,200,13014843,930,58,0
1404,200,13014843,928,60,0
1405,200,13014859,925,62,0
1406,200,13014859,921,63,0
1407,200,13014875,918,64,0
1408,200,13014875,915,65,0
1409,200,13014890,911,67,0
1410,200,13014890,906,67,0
1411,200,13014906,899,69,0
1412,200,13014906,890,74,0
1413,200,13014921,880,77,0
1414,200,13014921,864,83,0
1415,200,13014937,846,91,0
1416,200,13014937,823,100,0
1417,200,13014953,800,113,0
1418,200,13014953,774,126,0
1419,200,13014968,745,140,0
1420,200,13014984,714,155,0
1421,200,13014984,674,174,0
1422,200,13015000,637,194,0
1423,200,13015000,592,218,0
1424,200,13015015,552,239,0
1425,200,13015015,513,260,0
1426,200,13015031,475,280,0
1427,200,13015031,439,298,0
1428,200,13015046,402,317,0
1429,200,13015046,370,335,0
1430,200,13015062,338,350,0
1431,200,13015062,315,363,0
1432,200,13015078,294,375,0
1433,200,13015078,281,382,0
1434,200,13015093,271,388,0
1435,200,13015093,263,393,0
1436,200,13015109,257,397,0
1437,200,13015109,254,400,0
1438,200,13015125,250,404,0
1439,200,13015125,247,408,0
1440,200,13015140,244,411,0
1441,200,13015140,240,415,0
1442,200,13015156,237,420,0
1443,200,13015156,231,426,0
1444,200,13015171,226,432,0
1445,200,13015171,221,439,0
1446,200,13015187,215,445,0
1447,200,13015187,207,454,0
1448,200,13015203,198,462,0
1449,200,13015203,190,469,0
1450,200,13015218,181,476,0
1451,200,13015218,174,482,0
1452,200,13015234,168,486,0
1453,200,13015234,161,491,0
1454,200,13015250,155,496,0
1455,200,13015265,150,501,0
1456,200,13015265,144,508,0
1457,200,13015281,139,513,0
1458,200,13015281,134,519,0
1459,200,13015281,129,526,0
1460,200,13015296,125,532,0
1461,200,13015312,121,538,0
1462,200,13015312,117,544,0
1463,200,13015328,114,550,0
1464,200,13015328,112,556,0
1465,200,13015343,109,563,0
1466,200,13015343,108,567,0
1467,200,13015359,106,573,0
1468,200,13015359,105,579,0
1469,200,13015375,103,584,0
1470,200,13015375,102,590,0
1471,200,13015390,102,595,0
1472,200,13015390,101,601,0
1473,200,13015406,101,606,0
1474,200,13015406,101,613,0
1475,200,13015421,101,619,0
1476,200,13015421,101,624,0
1477,200,13015437,101,629,0
1478,200,13015437,101,634,0
1479,200,13015453,101,639,0
1480,200,13015453,101,646,0
1481,200,13015468,101,653,0
1482,200,13015468,102,659,0
1483,200,13015484,102,666,0
1484,200,13015484,103,672,0
1485,200,13015500,103,679,0
1486,200,13015500,104,684,0
1487,200,13015515,104,691,0
1488,200,13015515,105,698,0
1489,200,13015531,106,703,0
1490,200,13015531,107,709,0
1491,200,13015546,108,713,0
1492,200,13015546,109,718,0
1493,200,13015562,111,722,0
1494,200,13015562,111,725,0
1495,200,13015578,113,728,0
1496,200,13015578,114,731,0
1497,200,13015593,115,734,0
1498,200,13015593,116,736,0
1499,200,13015609,117,737,0
1500,200,13015609,117,739,0
1501,200,13015625,117,740,0
1502,200,13015640,117,741,0
1503,200,13015640,118,743,0
1504,200,13015656,119,743,0
1505,200,13015656,119,745,0
1506,200,13015671,120,745,0
1507,200,13015687,120,745,0
1508,200,13015687,120,746,0
1509,200,13015718,121,746,0
1510,200,13015734,122,746,0
1511,200,13015750,122,746,0
1512,200,13015750,123,746,0
1513,200,13015765,124,746,0
1514,200,13015765,125,746,0
1515,200,13015781,127,746,0
1516,200,13015781,128,745,0
1517,200,13015796,130,744,0
1518,200,13015796,132,742,0
1519,200,13015812,133,741,0
1520,200,13015812,134,740,0
1521,200,13015828,135,738,0
1522,200,13015828,136,738,0
1523,200,13015843,137,736,0
1524,200,13015843,138,736,0
1525,200,13015859,138,734,0
1526,200,13015859,138,734,0
1527,200,13015875,139,733,0
1528,200,13015875,139,733,0
1529,200,13015890,139,732,0
1530,200,13015906,140,731,0
1531,200,13015906,140,731,0
1532,200,13015921,140,730,0
1533,200,13015921,140,730,0
1534,200,13015937,141,730,0
1535,200,13015937,141,729,0
1536,200,13015953,141,729,0
1537,200,13015953,141,728,0
1538,200,13015968,141,728,0
1539,200,13015984,142,726,0
1540,200,13015984,142,725,0
1541,200,13016000,142,724,0
1542,200,13016000,143,723,0
1543,200,13016015,143,723,0
1544,200,13016015,144,721,0
1545,200,13016031,144,721,0
1546,200,13016031,144,720,0
1547,200,13016046,144,720,0
1548,200,13016062,144,719,0
1549,200,13016078,145,718,0
1550,200,13016109,145,718,0
1551,200,13016109,145,718,0
1552,200,13016140,145,717,0
1553,200,13016156,146,717,0
1554,200,13016187,146,717,0
1555,201,13016203,146,717,0
1556,200,13016218,146,716,0
1557,202,13016265,146,716,0
1558,200,13016406,146,716,0
1559,200,13016406,146,716,0
1560,200,13016421,146,715,0
1561,200,13016437,147,715,0
1562,200,13016437,148,714,0
1563,200,13016453,151,713,0
1564,200,13016453,153,711,0
1565,200,13016468,157,710,0
1566,200,13016468,163,707,0
1567,200,13016484,170,705,0
1568,200,13016484,178,702,0
1569,200,13016500,188,698,0
1570,200,13016500,199,694,0
1571,200,13016515,210,691,0
1572,200,13016515,221,686,0
1573,200,13016531,232,682,0
1574,200,13016531,242,678,0
1575,200,13016546,253,673,0
1576,200,13016546,265,668,0
1577,200,13016562,277,662,0
1578,200,13016562,292,655,0
1579,200,13016578,308,645,0
1580,200,13016578,326,637,0
1581,200,13016593,344,627,0
1582,200,13016593,363,616,0
1583,200,13016609,383,605,0
1584,200,13016625,402,594,0
1585,200,13016625,423,582,0
1586,200,13016640,442,572,0
1587,200,13016640,460,564,0
1588,200,13016656,480,555,0
1589,200,13016656,494,550,0
1590,200,13016671,512,542,0
1591,200,13016671,524,538,0
1592,200,13016687,536,532,0
1593,200,13016687,549,526,0
1594,200,13016703,560,521,0
1595,200,13016703,571,515,0
1596,200,13016718,581,510,0
1597,200,13016718,592,505,0
1598,200,13016734,602,500,0
1599,200,13016734,611,496,0
1600,200,13016750,621,491,0
1601,200,13016750,630,487,0
1602,200,13016765,638,484,0
1603,200,13016765,646,481,0
1604,200,13016781,652,478,0
1605,200,13016781,657,476,0
1606,200,13016796,660,475,0
1607,200,13016796,663,474,0
1608,200,13016812,666,473,0
1609,200,13016812,669,471,0
1610,200,13016828,671,471,0
1611,200,13016828,672,470,0
1612,200,13016843,674,468,0
1613,200,13016843,675,468,0
1614,200,13016859,676,468,0
1615,200,13016859,678,467,0
1616,200,13016875,679,466,0
1617,200,13016875,680,466,0
1618,200,13016890,681,466,0
1619,20a,13016890,681,466,ff880000
1620,200,13016890,681,466,0
1621,200,13016906,682,466,0
1622,20a,13016906,682,466,ff880000
1623,200,13016906,682,466,0
1624,20a,13016906,682,466,ff880000
1625,200,13016921,683,467,0
1626,200,13016921,683,469,0
1627,20a,13016921,683,469,ff880000
1628,200,13016937,683,471,0
1629,20a,13016937,683,471,ff880000
1630,200,13016953,683,473,0
1631,20a,13016953,683,473,ff880000
1632,200,13016953,683,473,0
1633,20a,13016953,683,473,ff880000
1634,20a,13016968,683,473,ff880000
1635,200,13016968,683,474,0
1636,200,13017000,683,475,0
1637,200,13017000,683,476,0
1638,200,13017015,683,477,0
1639,200,13017015,683,477,0
1640,200,13017031,683,478,0
1641,200,13017125,683,478,0
1642,200,13017140,683,478,0
1643,200,13017203,684,477,0
1644,200,13017203,684,477,0
1645,200,13017218,685,477,0
1646,200,13017218,685,476,0
1647,200,13017234,686,476,0
1648,200,13017234,687,476,0
1649,200,13017250,687,476,0
1650,20a,13017265,687,476,ff880000
1651,20a,13017281,687,476,ff880000
1652,200,13017281,687,476,0
1653,20a,13017281,687,476,ff880000
1654,200,13017296,688,476,0
1655,20a,13017296,688,476,ff880000
1656,200,13017296,688,477,0
1657,20a,13017296,688,477,ff880000
1658,200,13017312,688,478,0
1659,20a,13017312,688,478,ff880000
1660,200,13017312,688,478,0
1661,20a,13017312,688,478,ff880000
1662,200,13017328,689,478,0
1663,20a,13017328,689,478,ff880000
1664,200,13017328,689,479,0
1665,200,13017343,689,479,0
1666,200,13017359,690,479,0
1667,200,13017375,691,480,0
1668,200,13017375,694,482,0
1669,200,13017390,697,482,0
1670,200,13017390,701,482,0
1671,200,13017406,707,482,0
1672,200,13017406,715,480,0
1673,200,13017421,726,476,0
1674,200,13017421,737,473,0
1675,200,13017437,753,469,0
1676,200,13017437,769,464,0
1677,200,13017453,793,460,0
1678,200,13017453,822,455,0
1679,200,13017468,854,448,0
1680,200,13017468,891,441,0
1681,200,13017484,933,434,0
1682,200,13017484,980,428,0
1683,200,13017500,1036,420,0
1684,200,13017500,1094,410,0
1685,200,13017515,1153,402,0
1686,200,13017515,1208,392,0
1687,200,13017531,1264,382,0
1688,200,13017531,1320,372,0
1689,200,13017546,1371,360,0
1690,200,13017546,1419,349,0
1691,200,13017562,1465,337,0
1692,200,13017562,1506,326,0
1693,200,13017578,1546,315,0
1694,200,13017578,1584,306,0
1695,200,13017593,1618,300,0
1696,200,13017593,1651,291,0
1697,200,13017609,1680,284,0
1698,200,13017609,1707,278,0
1699,200,13017625,1728,272,0
1700,200,13017625,1743,268,0
1701,200,13017640,1754,263,0
1702,200,13017640,1761,261,0
1703,200,13017656,1765,258,0
1704,200,13017656,1768,258,0
1705,200,13017671,1771,256,0
1706,200,13017671,1774,255,0
1707,200,13017687,1776,255,0
1708,200,13017703,1779,253,0
1709,200,13017703,1782,252,0
1710,200,13017718,1788,251,0
1711,200,13017718,1792,251,0
1712,200,13017734,1799,249,0
1713,200,13017734,1806,248,0
1714,200,13017750,1812,247,0
1715,200,13017750,1817,245,0
1716,200,13017765,1821,244,0
1717,200,13017765,1824,243,0
1718,200,13017781,1824,243,0
1719,200,13017781,1825,243,0
1720,200,13017796,1825,243,0
1721,200,13017796,1825,243,0
1722,200,13017812,1825,243,0
1723,200,13017828,1822,243,0
1724,200,13017828,1818,243,0
1725,200,13017843,1812,243,0
1726,200,13017843,1805,244,0
1727,200,13017859,1794,245,0
1728,200,13017859,1783,245,0
1729,200,13017875,1770,246,0
1730,200,13017875,1757,246,0
1731,200,13017890,1743,247,0
1732,200,13017890,1729,248,0
1733,200,13017906,1716,249,0
1734,200,13017906,1702,251,0
1735,200,13017921,1690,252,0
1736,200,13017921,1678,253,0
1737,200,13017937,1667,254,0
1738,200,13017937,1658,254,0
1739,200,13017953,1651,254,0
1740,200,13017953,1646,255,0
1741,200,13017968,1640,255,0
1742,200,13017968,1636,255,0
1743,200,13017984,1632,255,0
1744,200,13017984,1628,255,0
1745,200,13018000,1625,255,0
1746,200,13018000,1622,254,0
1747,200,13018015,1619,253,0
1748,200,13018031,1618,253,0
1749,200,13018031,1618,253,0
1750,200,13018046,1617,253,0
1751,200,13018046,1616,252,0
1752,200,13018062,1616,252,0
1753,200,13018078,1615,252,0
1754,200,13018078,1614,252,0
1755,200,13018093,1614,251,0
1756,200,13018093,1612,251,0
1757,200,13018109,1610,250,0
1758,200,13018109,1609,250,0
1759,200,13018125,1608,250,0
1760,200,13018125,1605,249,0
1761,200,13018140,1604,249,0
1762,200,13018140,1603,248,0
